user_id,playlist_id,position,artist_name,track_name
12205726,4776157,3,"Kaiser Chiefs","Never Miss A Beat"
12205726,4776157,4,"Kings of Leon","Closer"
12205726,4776157,5,"MGMT","Kids"
12205726,4776157,6,"Radiohead","Karma Police"
12205726,4776157,7,"Justin Timberlake","What Goes Around.../...Comes Around Interlude"
12205726,4776157,8,"happysad","Długa droga w dół"
12832127,3530604,1,"The Killers","Mr. Brightside"
12832127,3530604,2,"Mando Diao","Down in the Past"
12832127,3530604,3,"The Last Shadow Puppets","My Mistakes Were Made For You"
12832127,3530604,4,"Razorlight","America"
12832127,3530604,5,"Kaiser Chiefs","Ruby"
12832127,3530604,6,"The Kooks","Seaside"
12832127,3530604,7,"Jet","Look What You've Done"
12832127,3530604,8,"Jet","Are You Gonna Be My Girl"
25548769,6261959,1,"Nirvana","Smells Like Teen Spirit"
25548769,6261959,2,"Nirvana","The Man Who Sold The World"
25548769,6261959,3,"Nirvana","Nirvana - In Bloom"
25548769,6261959,4,"Nirvana","Heart Shaped Box"
25548769,6261959,5,"Seether","Careless Whisper"
25548769,6261959,6,"Muse","Supermassive Black Hole"
25548769,6261959,7,"Nirvana","Breed"
36305382,8608801,1,"The Script","Breakeven"
36305382,8608801,2,"Björk","Army of Me"
36305382,8608801,3,"Howie Day","Collide"
36305382,8608801,4,"Radiohead","Karma Police"
36305382,8608801,5,"Adhitia Sofyan","After The Rain"
36305382,8608801,6,"Coldplay","Yellow"
27105078,8878467,1,"Queen","We Will Rock You"
27105078,8878467,2,"OneRepublic","Secrets"
27105078,8878467,3,"William Fitzsimmons","Funeral Dress"
27105078,8878467,4,"Queen","Another One Bites the Dust"
27105078,8878467,5,"Deep Purple","Smoke On The Water"
27105078,8878467,6,"Scorpions","Wind Of Change"
27105078,8878467,7,"Led Zeppelin","Stairway To Heaven"
7913164,8203559,1,"Red Hot Chili Peppers","Otherside"
7913164,8203559,2,"Tracy Chapman","Talking About a Revolution"
7913164,8203559,3,"Neil Young","Rockin' in the Free World"
7913164,8203559,4,"Oasis","Supersonic"
7913164,8203559,5,"Red Hot Chili Peppers","Californication"
7913164,8203559,6,"Fool's Garden","Lemon Tree"
7913164,8203559,7,"Jason Mraz","I'm Yours"
7009597,809410,1,"Massive Attack","Teardrop"
7009597,809410,2,"Massive Attack","Angel"
7009597,809410,3,"Massive Attack","Inertia Creeps"
7009597,809410,4,"Massive Attack","Unfinished Sympathy"
7009597,809410,5,"Portishead","Glory Box"
7009597,809410,6,"Alicia Keys","Karma"
7009597,809410,7,"DJ Tiësto","Just Be"
7009597,809410,8,"Paul Van Dyk","For An Angel"
17379931,6000336,1,"White Lies","Death"
17379931,6000336,2,"The Subways","Rock & Roll Queen"
17379931,6000336,3,"The Ting Tings","That's Not My Name"
17379931,6000336,4,"Muse","Starlight"
17379931,6000336,5,"Interpol","Rest My Chemistry"
17379931,6000336,6,"White Lies","From The Stars"
17379931,6000336,7,"Madness","It Must Be Love"
17379931,6000336,8,"Motörhead","Ace Of Spades"
17379931,6000336,9,"The Cinematics","Keep Forgetting"
23521091,5998790,1,"Green Day","21 Guns"
23521091,5998790,2,"Green Day","Boulevard Of Broken Dreams"
23521091,5998790,3,"Green Day","Holiday"
23521091,5998790,4,"Green Day","Wake Me Up When September Ends"
23521091,5998790,5,"Kansas","Dust in The Wind"
23521091,5998790,6,"Kansas","Carry On Wayward Sun"
23521091,5998790,7,"Eagles","Hotel California"
23521091,5998790,8,"The Rolling Stones","Paint It Black"
6832301,1128610,1,"Jet","Look What You've Done"
6832301,1128610,2,"Ludwig van Beethoven","Piano Sonata 19-movement #2 (Beethoven)"
6832301,1128610,3,"Sugababes","Ace Reject"
6832301,1128610,4,"Oasis","Don't Look Back In Anger"
6832301,1128610,5,"Oasis","Champagne Supernova"
6832301,1128610,6,"Oasis","Live Forever"
6832301,1128610,7,"Oasis","Wonderwall"
6832301,1128610,8,"KT Tunstall","Other Side Of The World"
8842994,2574213,1,"Nightwish","Bless The Child"
8842994,2574213,2,"Nightwish","Nemo"
8842994,2574213,3,"Flyleaf","I'm So Sick"
8842994,2574213,4,"Flyleaf","All Around Me"
8842994,2574213,5,"Flyleaf","Fully Alive"
8842994,2574213,6,"Linkin Park","What I've Done"
8842994,2574213,7,"Linkin Park","In the End"
6318942,487238,1,"Arctic Monkeys","I Bet You Look Good On The Dancefloor"
6318942,487238,2,"Arctic Monkeys","Dancing Shoes"
6318942,487238,3,"Arctic Monkeys","When the Sun Goes Down"
6318942,487238,4,"Arctic Monkeys","Mardy Bum"
6318942,487238,5,"Mika","Grace Kelly"
6318942,487238,6,"Augustana","Boston"
6318942,487238,7,"Augustana","Stars and Boulevards"
3657313,1990627,1,"Elliott Smith","Seen How Things Are Hard"
3657313,1990627,2,"Foo Fighters","Everlong"
3657313,1990627,3,"Maroon 5","This Love"
3657313,1990627,4,"Red Hot Chili Peppers","Dani California"
3657313,1990627,5,"Kaiser Chiefs","Oh My God"
3657313,1990627,6,"Plain White T's","Hey There Delilah"
3657313,1990627,7,"The Kooks","Ooh La"
3657313,1990627,8,"Puddle of Mudd","Blurry"
3657313,1990627,9,"Mika","Grace Kelly"
11035024,6744318,1,"Lily Allen","The Fear"
11035024,6744318,2,"Modest Mouse","Dashboard"
11035024,6744318,3,"Radiohead","Karma Police"
11035024,6744318,4,"Radiohead","Paranoid Android"
11035024,6744318,5,"Ellie Goulding","Under the Sheets"
11035024,6744318,6,"Owl City","Cave In"
11035024,6744318,7,"Radiohead","Airbag"
11035024,6744318,8,"Owl City","Fireflies"
11035024,6744318,9,"Lily Allen","Smile"
11035024,6744318,10,"Chew Lips","Solo (Original Mix)"
33194735,7673231,1,"Oasis","Wonderwall"
33194735,7673231,2,"Regina Spektor","Samson"
33194735,7673231,3,"Tyler Kyte","What You Need"
33194735,7673231,4,"Klaxons","Golden Skans"
33194735,7673231,5,"Get Well Soon","We Are Free"
33194735,7673231,6,"Snow Patrol","Headlights On Dark Roads"
32079055,7715045,1,"Motörhead","Shoot You In The Back"
32079055,7715045,2,"30 Seconds to Mars","The Kill"
32079055,7715045,3,"30 Seconds to Mars","From Yesterday"
32079055,7715045,4,"30 Seconds to Mars","A Beautiful Lie"
32079055,7715045,5,"Papa Roach","Hollywood Whore"
32079055,7715045,6,"Pantera","Becoming"
32079055,7715045,7,"System of a Down","Toxicity"
18060662,4864167,1,"MGMT","Kids"
18060662,4864167,2,"The Sounds","Tony The Beat"
18060662,4864167,3,"The Offspring","One Fine Day"
18060662,4864167,4,"Nirvana","Smells Like Teen Spirit"
18060662,4864167,5,"Ras Luta","Muzyka Zaczyna Prażyć feat. Lilu"
18060662,4864167,6,"Cold War Kids","Hang Me Up to Dry"
18060662,4864167,7,"Kings of Leon","Sex On Fire"
30252083,7162049,1,"Muse","Starlight"
30252083,7162049,2,"Muse","Supermassive Black Hole"
30252083,7162049,3,"Muse","Take a Bow"
30252083,7162049,4,"Muse","Apocalypse Please"
30252083,7162049,5,"Edyta Bartosiewicz","Skłamałam"
30252083,7162049,6,"Biffy Clyro","Who's Got A Match?"
22306853,6508798,1,"Radiohead","No Surprises"
22306853,6508798,2,"Silversun Pickups","Lazy Eye"
22306853,6508798,3,"Optiganally Yours","02 - optiganally yours - you're something special to me"
22306853,6508798,4,"Zero 7","In the Waiting Line"
22306853,6508798,5,"Coldplay","Trouble"
22306853,6508798,6,"Coldplay","Clocks"
22306853,6508798,7,"Coldplay","Shiver"
22306853,6508798,8,"Two Door Cinema Club","Cigarettes In The Theatre"
22306853,6508798,9,"Radiohead","Reckoner"
22306853,6508798,10,"The Fray","How To Save A Life"
5269704,378431,1,"Museum","for the very first time"
5269704,378431,2,"Alexisonfire","Accidents"
5269704,378431,3,"of Montreal","Disconnect the Dots"
5269704,378431,4,"Circa Survive","The Great Golden Baby"
5269704,378431,5,"My Chemical Romance","Vampires Will Never Hurt You"
5269704,378431,6,"Coldplay","The Scientist"
5269704,378431,7,"Coldplay","Yellow"
10690744,2656116,1,"James Blunt","You're Beautiful"
10690744,2656116,2,"Nickelback","If Everyone Cared"
10690744,2656116,3,"Guns N' Roses","Don't Cry"
10690744,2656116,4,"The Killers","When You Were Young"
10690744,2656116,5,"Asia","Heat Of The Moment"
10690744,2656116,6,"Metallica","Enter Sandman"
10690744,2656116,7,"Dire Straits","Romeo and Juliet"
18537158,7568744,1,"Giorgio Gaber","Io se fossi Dio"
18537158,7568744,2,"99 Posse","Quello Che"
18537158,7568744,3,"99 Posse","Rafaniello"
18537158,7568744,4,"Radiohead","Creep"
18537158,7568744,5,"Radiohead","Paranoid Android"
18537158,7568744,6,"Franco Battiato","Ruby Tuesday"
49090254,10449210,1,"Placebo","Pure Morning"
49090254,10449210,2,"Linkin Park","Somewhere I Belong"
49090254,10449210,3,"30 Seconds to Mars","This Is War"
49090254,10449210,4,"Placebo","The Bitter End"
49090254,10449210,5,"My Chemical Romance","Welcome To The Black Parade"
49090254,10449210,6,"Paramore","Brighter"
49090254,10449210,7,"30 Seconds to Mars","The Kill"
11990578,3249292,1,"The Ting Tings","That's Not My Name"
11990578,3249292,2,"Regina Spektor","Fidelity"
11990578,3249292,3,"Electrocute","Jet Set Boy"
11990578,3249292,4,"Duffy","Mercy"
11990578,3249292,5,"Regina Spektor","Hotel Song"
11990578,3249292,6,"The Postal Service","Such Great Heights"
11990578,3249292,7,"Feist","Mushaboom [Postal Service Remix]"
45654026,10346756,1,"Red Hot Chili Peppers","Californication"
45654026,10346756,2,"Red Hot Chili Peppers","Otherside"
45654026,10346756,3,"Red Hot Chili Peppers","Scar Tissue"
45654026,10346756,4,"Red Hot Chili Peppers","Under the Bridge"
45654026,10346756,5,"Freur","Doot Doot"
45654026,10346756,6,"The New Monarchs","Kiss Me At The Gate"
2548424,3462243,1,"Weezer","Say It Ain't So"
2548424,3462243,2,"The Strokes","Reptilia"
2548424,3462243,3,"Garbage","I Think I'm Paranoid"
2548424,3462243,4,"Radiohead","Creep"
2548424,3462243,5,"David Bowie","Suffragette City"
2548424,3462243,6,"Oasis","Don't Look Back In Anger"
5914076,2543773,1,"Iron Maiden","Wasted Years"
5914076,2543773,2,"Metallica","Nothing Else Matters"
5914076,2543773,3,"Dragon Ash","Viva la revolution"
5914076,2543773,4,"The Killers","When You Were Young"
5914076,2543773,5,"NOFX","Linoleum"
5914076,2543773,6,"Alphaville","Forever Young"
5914076,2543773,7,"Xuxa","Lua de Cristal"
9131292,1943990,1,"Aerosmith","Cryin'"
9131292,1943990,2,"Aerosmith","Crazy"
9131292,1943990,3,"The All-American Rejects","One More Sad Song"
9131292,1943990,4,"Nirvana","Smells Like Teen Spirit"
9131292,1943990,5,"Nirvana","Lithium"
9131292,1943990,6,"Nirvana","Polly"
32205288,7500665,1,"Joy Division","Love Will Tear Us Apart"
32205288,7500665,2,"Maroon 5","This Love"
32205288,7500665,3,"The Cure","Friday I'm In Love"
32205288,7500665,4,"Leona Lewis","Bleeding Love"
32205288,7500665,5,"Bloc Party","This Modern Love"
32205288,7500665,6,"Lady Gaga","LoveGame"
32205288,7500665,7,"The Beatles","All You Need Is Love"
32205288,7500665,8,"Led Zeppelin","Whole Lotta Love"
32205288,7500665,9,"The Beatles","Can't Buy Me Love"
32205288,7500665,10,"Cream","Sunshine of Your Love"
5593088,1773095,1,"RJD2","Ghostwriter"
5593088,1773095,2,"The Verve","Bitter Sweet Symphony"
5593088,1773095,3,"The Dandy Warhols","Bohemian Like You"
5593088,1773095,4,"Arctic Monkeys","Mardy Bum"
5593088,1773095,5,"Bloc Party","Banquet"
5593088,1773095,6,"Pixies","Where Is My Mind?"
5593088,1773095,7,"The White Stripes","Seven Nation Army"
5593088,1773095,8,"Nada Surf","Popular"
5593088,1773095,9,"The Strokes","Reptilia"
5593088,1773095,10,"The Kooks","Do You Wanna"
10538205,3327370,1,"Nine Inch Nails","Closer"
10538205,3327370,2,"New Order","60 Miles An Hour"
10538205,3327370,3,"Radiohead","Paranoid Android"
10538205,3327370,4,"The Cure","A Letter To Elise"
10538205,3327370,5,"Depeche Mode","Enjoy The Silence"
10538205,3327370,6,"Pulp","Common People"
10538205,3327370,7,"Oasis","Don't Look Back In Anger"
10538205,3327370,8,"Sex Pistols","No Feelings"
12910089,3890913,1,"Fleet Foxes","White Winter Hymnal"
12910089,3890913,2,"Beirut","Elephant Gun"
12910089,3890913,3,"Peter Bjorn and John","Young Folks"
12910089,3890913,4,"MGMT","Time To Pretend"
12910089,3890913,5,"Regina Spektor","Fidelity"
12910089,3890913,6,"Mallu Magalhães","J1"
12910089,3890913,7,"Marcelo Camelo e Mallu Magalhães","Janta"
12910089,3890913,8,"Broken Social Scene","Almost Crimes"
12910089,3890913,9,"Paolo Nutini","New Shoes"
50346937,10620519,1,"Kiss","I Was Made For Lovin' You"
50346937,10620519,2,"Queen","Bohemian Rhapsody"
50346937,10620519,3,"Queen","The Show Must Go On"
50346937,10620519,4,"Queen","Radio Ga Ga"
50346937,10620519,5,"Nirvana","Smells Like Teen Spirit"
50346937,10620519,6,"Nirvana","Heart-Shaped Box"
50346937,10620519,7,"Nirvana","About A Girl"
50346937,10620519,8,"Nirvana","Something In The Way"
41171737,8788933,1,"After School","원더보이 (Wonder boy)"
41171737,8788933,2,"K.Will","반복일 뿐이야"
41171737,8788933,3,"Bon Jovi","You Give Love A Bad Name"
41171737,8788933,4,"Bon Jovi","Always"
41171737,8788933,5,"Bon Jovi","Livin' On A Prayer"
41171737,8788933,6,"Nirvana","Smells Like Teen Spirit"
41171737,8788933,7,"Nirvana","Come as You Are"
41171737,8788933,8,"Nirvana","Lithium"
41171737,8788933,9,"Dream Theater","Pull Me Under"
41171737,8788933,10,"Dream Theater","On the Backs of Angels"
9606750,2118326,1,"Coldplay","Yellow"
9606750,2118326,2,"Audioslave","Like A Stone"
9606750,2118326,3,"Nirvana","Smells Like Teen Spirit"
9606750,2118326,4,"Coldplay","The Scientist"
9606750,2118326,5,"Yellowcard","Ocean Avenue"
9606750,2118326,6,"Papa Roach","Last Resort"
9606750,2118326,7,"Papa Roach","Between Angels And Insects"
14800956,4124275,1,"Teoman","Ask Kirintisi"
14800956,4124275,2,"Coldplay","Viva La Vida"
14800956,4124275,3,"Coldplay","Violet Hill"
14800956,4124275,4,"Coldplay","Fix You"
14800956,4124275,5,"Coldplay","Clocks"
14800956,4124275,6,"Oasis","Wonderwall"
14800956,4124275,7,"Keane","Somewhere Only We Know"
14800956,4124275,8,"U2","Beautiful Day"
7127829,861884,1,"Bullet For My Valentine","Tears Don'T Fall"
7127829,861884,2,"110","Aramiza Hosgeldin"
7127829,861884,3,"Muse","Starlight"
7127829,861884,4,"Radiohead","Creep"
7127829,861884,5,"MAT","Kolay Degil"
7127829,861884,6,"Barlas","Aska Dair"
7127829,861884,7,"Başıbozuk","Bırak Seveyim"
6269547,10183167,1,"White Lies","Farewell To The Fairground"
6269547,10183167,2,"Kings of Leon","Use Somebody"
6269547,10183167,3,"Bon Iver","Blood Bank"
6269547,10183167,4,"Thirteen Senses","Into The Fire"
6269547,10183167,5,"Death Cab for Cutie","I Will Follow You Into The Dark"
6269547,10183167,6,"Foster the People","Waste"
6269547,10183167,7,"Red Hot Chili Peppers","Californication"
6269547,10183167,8,"Travis","Love Will Come Through"
6269547,10183167,9,"Death Cab for Cutie","Soul Meets Body"
47538010,10261742,1,"Chinese Man","In My Room"
47538010,10261742,2,"Morcheeba","The Sea"
47538010,10261742,3,"Morcheeba","Diggin' a Watery Grave"
47538010,10261742,4,"Radiohead","Karma Police"
47538010,10261742,5,"Blur","Song 2"
47538010,10261742,6,"Blur","Girls & Boys"
47538010,10261742,7,"DJ Shadow","Midnight In A Perfect World"
47538010,10261742,8,"Massive Attack","Protection"
27406795,6618790,1,"Celldweller","Own Little World"
27406795,6618790,2,"Celldweller","So Sorry to Say"
27406795,6618790,3,"Muse","Uno"
27406795,6618790,4,"Billy Talent","Try Honesty"
27406795,6618790,5,"Muse","Starlight"
27406795,6618790,6,"Muse","Plug In Baby"
27406795,6618790,7,"Three Days Grace","I Hate Everything About You"
5318383,75176,1,"Children of Bodom","Lake Bodom"
5318383,75176,2,"Metallica","Nothing Else Matters"
5318383,75176,3,"Iced Earth","Burning Times"
5318383,75176,4,"Black Sabbath","Paranoid"
5318383,75176,5,"Pantera","Cowboys From Hell"
5318383,75176,6,"Joe Satriani","With Jupiter In Mind"
38246192,8451096,1,"MGMT","Electric Feel"
38246192,8451096,2,"MGMT","4th Dimensional Transition"
38246192,8451096,3,"MGMT","Time To Pretend"
38246192,8451096,4,"MGMT","Congratulations"
38246192,8451096,5,"Yeasayer","Madder Red"
38246192,8451096,6,"Yeasayer","Madder Red (Album Version)"
38246192,8451096,7,"The Strokes","Someday"
5943836,268434,1,"MGMT","Time To Pretend"
5943836,268434,2,"Architecture in Helsinki","Do The Whirlwind"
5943836,268434,3,"Gorillaz","19 2000"
5943836,268434,4,"Justice","D.A.N.C.E."
5943836,268434,5,"The Maccabees","Toothpaste Kisses"
5943836,268434,6,"Alphabeat","Fascination"
5943836,268434,7,"Passion Pit","Better Things"
5943836,268434,8,"Franz Ferdinand","Take Me Out"
38269299,8453645,1,"Coldplay","Fix You"
38269299,8453645,2,"Coldplay","Viva La Vida"
38269299,8453645,3,"This Will Destroy You","I Believe In Your Victory"
38269299,8453645,4,"This Will Destroy You","The World Is Our ___"
38269299,8453645,5,"Barry Manilow","Can't Smile Without You"
38269299,8453645,6,"Beachwood Sparks","By Your Side"
6256237,454022,1,"Radiohead","Karma Police"
6256237,454022,2,"Radiohead","Paranoid Android"
6256237,454022,3,"Radiohead","Creep"
6256237,454022,4,"Radiohead","No Surprises"
6256237,454022,5,"Sigur Rós","Hoppípolla"
6256237,454022,6,"Sigur Rós","Von"
6256237,454022,7,"The Arcade Fire","Rebellion (Lies)"
11015896,2821994,1,"Coldplay","Lost?"
11015896,2821994,2,"The Killers","Somebody Told Me"
11015896,2821994,3,"The Killers","Smile Like You Mean It"
11015896,2821994,4,"Franz Ferdinand","Take Me Out"
11015896,2821994,5,"Franz Ferdinand","Do You Want To"
11015896,2821994,6,"PFM","It's Pronounced HOVER ROCK B*tch (Intro-uble)"
11015896,2821994,7,"Drum and Bass","Drum and Bass"
11015896,2821994,8,"New Found Glory","My Heart Will Go On"
11015896,2821994,9,"Сурганова И Оркестр","Корабли"
6133692,3880955,1,"Arctic Monkeys","Teddy Picker"
6133692,3880955,2,"Joe Satriani","Surfing With The Alien"
6133692,3880955,3,"Radiohead","2+2=5"
6133692,3880955,4,"Radiohead","Karma Police"
6133692,3880955,5,"Radiohead","Paranoid Android"
6133692,3880955,6,"Radiohead","My Iron Lung"
6133692,3880955,7,"Blondie","The Tide Is High"
6133692,3880955,8,"Norma Jean","Death of the Anti Mother"
15539567,7753172,1,"Rammstein","Du hast"
15539567,7753172,2,"Rammstein","Pussy"
15539567,7753172,3,"Judas Priest","Breaking The Law"
15539567,7753172,4,"Metallica","Master of Puppets"
15539567,7753172,5,"Iron Maiden","Fear of the Dark"
15539567,7753172,6,"Joy Division","Love Will Tear Us Apart"
6627926,1377394,1,"Regina Spektor","Fidelity"
6627926,1377394,2,"Soul Coughing","Screenwriter's Blues"
6627926,1377394,3,"Radiohead","Fake Plastic Trees"
6627926,1377394,4,"The Postal Service","Such Great Heights"
6627926,1377394,5,"Placebo","Pure Morning"
6627926,1377394,6,"Peter Bjorn and John","Young Folks"
6627926,1377394,7,"Nirvana","Polly"
6627926,1377394,8,"Muse","Knights of Cydonia"
6627926,1377394,9,"Frou Frou","Breathe In (Watkins vocal mix)"
38490360,8502952,1,"Arctic Monkeys","The View from the Afternoon"
38490360,8502952,2,"Arctic Monkeys","Mardy Bum"
38490360,8502952,3,"Arctic Monkeys","I Bet You Look Good On The Dancefloor"
38490360,8502952,4,"The White Stripes","Blue Orchid"
38490360,8502952,5,"MGMT","Time To Pretend"
38490360,8502952,6,"The Kooks","Naïve"
38490360,8502952,7,"Kasabian","Underdog"
41214713,8793435,1,"Nightwish","Nemo"
41214713,8793435,2,"Nightwish","Bye Bye Beautiful"
41214713,8793435,3,"All That Remains","Now Let Them Tremble..."
41214713,8793435,4,"Marilyn Manson","The Beautiful People"
41214713,8793435,5,"Marilyn Manson","mOBSCENE"
41214713,8793435,6,"Nightwish","For the Heart I Once Had"
41214713,8793435,7,"Oasis","Wonderwall"
41214713,8793435,8,"Guns N' Roses","Paradise City"
33513951,7728280,1,"Arctic Monkeys","Teddy Picker"
33513951,7728280,2,"Oasis","Wonderwall"
33513951,7728280,3,"The Strokes","Juicebox"
33513951,7728280,4,"Justice","D.A.N.C.E."
33513951,7728280,5,"Daft Punk","Digital Love"
33513951,7728280,6,"Nirvana","Polly"
33513951,7728280,7,"The Trees & The Wild","Our Roots"
33513951,7728280,8,"The Super Insurgent Group of Intemperance Talent","Satan State"
11885680,3184971,1,"Muse","Starlight"
11885680,3184971,2,"Muse","New Born"
11885680,3184971,3,"Digitalism","Pogo"
11885680,3184971,4,"Khoiba","Taste It"
11885680,3184971,5,"Radiohead","2+2=5"
11885680,3184971,6,"The Subways","Rock & Roll Queen"
11885680,3184971,7,"Bloc Party","This Modern Love"
11885680,3184971,8,"Lyrik Derby vol. 2","Bow Wave - Město v mlze"
11885680,3184971,9,"Moby","Natural Blues"
15274266,4744804,1,"The White Stripes","Seven Nation Army"
15274266,4744804,2,"The Hives","Walk Idiot Walk"
15274266,4744804,3,"The Killers","Shadowplay"
15274266,4744804,4,"Kaiser Chiefs","I Predict A Riot"
15274266,4744804,5,"Kaiser Chiefs","Never Miss A Beat"
15274266,4744804,6,"Franz Ferdinand","Take Me Out"
15274266,4744804,7,"The Clash","White Riot"
15274266,4744804,8,"The White Stripes","Blue Orchid"
11554506,5662336,1,"MGMT","Time To Pretend"
11554506,5662336,2,"MGMT","Weekend Wars"
11554506,5662336,3,"MGMT","The Youth"
11554506,5662336,4,"MGMT","Electric Feel"
11554506,5662336,5,"MGMT","Kids"
11554506,5662336,6,"MGMT","Pieces of What"
11554506,5662336,7,"MGMT","The Handshake"
11554506,5662336,8,"Fiona Apple","Better Version Of Me"
11554506,5662336,9,"Annie","I Know Ur Girlfriend Hates Me"
6681455,664089,1,"Lynyrd Skynyrd","Sweet Home Alabama"
6681455,664089,2,"Lynyrd Skynyrd","Tuesday's Gone"
6681455,664089,3,"Led Zeppelin","Stairway To Heaven"
6681455,664089,4,"Led Zeppelin","Black Dog"
6681455,664089,5,"Pink Floyd","Have a Cigar"
6681455,664089,6,"The Beatles","I'm Looking Through You"
6681455,664089,7,"Roger Waters","The Bravery Of Being Out Of Range"
6681455,664089,8,"Pink Floyd","Wish You Were Here"
12831232,3531290,1,"Sigur Rós","Góðan daginn"
12831232,3531290,2,"Radiohead","Paranoid Android"
12831232,3531290,3,"Echo & the Bunnymen","The Killing Moon"
12831232,3531290,4,"Jay-Z and Linkin Park","Numb/Encore"
12831232,3531290,5,"Sonic Youth","Teen Age Riot"
12831232,3531290,6,"Radiohead","Fake Plastic Trees"
12831232,3531290,7,"Coldplay","Viva La Vida"
12831232,3531290,8,"Interpol","Rest My Chemistry"
10972563,2800273,1,"U2","Beautiful Day"
10972563,2800273,2,"Coldplay","Viva La Vida"
10972563,2800273,3,"Coldplay","Violet Hill"
10972563,2800273,4,"Oasis","Champagne Supernova"
10972563,2800273,5,"Oasis","Live Forever"
10972563,2800273,6,"Oasis","Don't Look Back In Anger"
10972563,2800273,7,"Oasis","Wonderwall"
10972563,2800273,8,"Morrissey","Everyday Is Like Sunday"
10972563,2800273,9,"Tears for Fears","Shout (US Version)"
19491542,5190324,1,"The Kooks","Ooh La"
19491542,5190324,2,"The Killers","Spaceman"
19491542,5190324,3,"The Kooks","If Only"
19491542,5190324,4,"Empire of the Sun","Walking On A Dream"
19491542,5190324,5,"Muse","Hysteria"
19491542,5190324,6,"The Hives","Try It Again"
19491542,5190324,7,"Empire of the Sun","We Are The People"
19491542,5190324,8,"MGMT","Kids"
19491542,5190324,9,"Lady Gaga","Poker Face"
8691426,1722414,1,"Bloc Party","Banquet"
8691426,1722414,2,"Bloc Party","Like Eating Glass"
8691426,1722414,3,"Bloc Party","This Modern Love"
8691426,1722414,4,"Kill the Young","Do you notice"
8691426,1722414,5,"Kill the Young","We Are the Birds"
8691426,1722414,6,"Radiohead","Paranoid Android"
8691426,1722414,7,"Radiohead","Jigsaw Falling into Place"
8130772,6893752,1,"Massive Attack","Angel"
8130772,6893752,2,"Portishead","Glory Box"
8130772,6893752,3,"Portishead","Roads"
8130772,6893752,4,"Lamb","Gabriel"
8130772,6893752,5,"Republika","Raz Na Milion Lat"
8130772,6893752,6,"Republika","Zapytaj mnie czy Cię kocham"
42514780,8947569,1,"The Naked and Famous","Young Blood"
42514780,8947569,2,"The Temper Trap","Fader"
42514780,8947569,3,"Foster the People","Pumped Up Kicks"
42514780,8947569,4,"Kids of 88","My House"
42514780,8947569,5,"MGMT","Weekend Wars"
42514780,8947569,6,"Foster the People","Houdini"
42514780,8947569,7,"MGMT","Time To Pretend"
42514780,8947569,8,"Radiohead","Paranoid Android"
42514780,8947569,9,"Radiohead","15 Step"
11088865,2858919,1,"Fabri Fibra","In Italia"
11088865,2858919,2,"Ramones","Judy Is A Punk"
11088865,2858919,3,"Blur","Song 2"
11088865,2858919,4,"The Verve","Sonnet"
11088865,2858919,5,"The Verve","Bitter Sweet Symphony"
11088865,2858919,6,"Oasis","Wonderwall"
11088865,2858919,7,"Stereophonics","Maybe Tomorrow"
11088865,2858919,8,"Sterephonics","Maybe Tomorrow"
20910185,5946110,1,"Kings of Leon","Be Somebody"
20910185,5946110,2,"Radiohead","Karma Police"
20910185,5946110,3,"Oasis","Bag It Up"
20910185,5946110,4,"Kings of Leon","Sex On Fire"
20910185,5946110,5,"Radiohead","No Surprises"
20910185,5946110,6,"Kings of Leon","Use Somebody"
33318719,7870336,1,"Blink-182","Down"
33318719,7870336,2,"Coldplay","Viva La Vida"
33318719,7870336,3,"The Used","Buried Myself Alive"
33318719,7870336,4,"Coldplay","Clocks"
33318719,7870336,5,"Coldplay","Fix You"
33318719,7870336,6,"Miles Davis","Move"
33318719,7870336,7,"Coldplay","Shiver"
33318719,7870336,8,"Bee Gees","How Deep Is Your Love"
11318196,3099509,1,"Editors","Munich"
11318196,3099509,2,"Editors","All Sparks"
11318196,3099509,3,"Interpol","Slow Hands"
11318196,3099509,4,"Lamb","Heaven"
11318196,3099509,5,"Interpol","Pioneer to The Falls"
11318196,3099509,6,"Coldplay","Viva La Vida"
11318196,3099509,7,"Editors","An End Has A Start"
11318196,3099509,8,"Mandalay","Beautiful (7  Canny Mix)"
34572048,8146697,1,"Pink Floyd","Wish You Was Here"
34572048,8146697,2,"Pink Floyd","Sheep"
34572048,8146697,3,"Pink Floyd","See Emily Play"
34572048,8146697,4,"Pink Floyd","Shine On You Crazy Diamond"
34572048,8146697,5,"Pink Floyd","Mother"
34572048,8146697,6,"Pink Floyd","Comfortably Numb"
34572048,8146697,7,"Nirvana","Come as You Are"
34572048,8146697,8,"The Cranberries","Zombie"
34572048,8146697,9,"Radiohead","Karma Police"
10578089,2598465,1,"Muse","Supermassive Black Hole"
10578089,2598465,2,"Muse","Starlight"
10578089,2598465,3,"Muse","Map Of The Problematique"
10578089,2598465,4,"The Hives","Tick Tick Boom"
10578089,2598465,5,"The Hives","T.H.E.H.I.V.E.S."
10578089,2598465,6,"Sia","Breathe Me"
10578089,2598465,7,"The Hives","A Stroll Through Hive Manor Corridors"
10578089,2598465,8,"Fort Minor","Petrified"
31973598,7461078,1,"Klaxons","Gravity's Rainbow"
31973598,7461078,2,"Death Cab for Cutie","I Will Follow You Into The Dark"
31973598,7461078,3,"Arctic Monkeys","I Bet You Look Good On The Dancefloor"
